"","Artist.Reputation","Height","Base.Shipping.Price","Weight_log","Price_of_Sculpture_log"
"3897",0.53,5,12.91,6.77422388635761,1.70110510095992
"3898",0.19,25,23.6,6.22059017009974,1.24703229378638
"3899",0.74,23,67.54,8.79102985704596,3.74028524217384
"3900",0.09,25,29.38,13.7236879893676,6.0411114869974
"3902",0.16,4,22.96,6.07993319509559,1.68268837417369
"3904",0.19,20,15,6.16961073249146,1.43508452528932
"3905",0.58,43,86.7,13.171481106966,7.41796471294218
"3906",0.39,37,70.17,10.5151806131821,5.47474659763715
"3907",0.51,44,38.39,10.2714584562167,4.73470610733713
"3908",0.16,35,93.53,10.1456883553838,4.41920198827394
"3909",0.54,26,88.5,12.3907456022818,4.94449549159171
"3910",0.9,16,20,7.68524360797583,1.45628673293993
"3915",0.82,3,24.2,5.74939298590825,1.26694760348732
"3916",0.73,19,11.01,5.03695260241363,1.81807677754543
"3917",0.52,3,21.08,3.2188758248682,1.85002837735203
"3918",0.49,23,23.06,6.42486902390539,1.44926916028128
"3919",0.02,6,20.62,6.23048144757848,1.76644166124377
"3920",0.36,4,18.06,5.95842469302978,1.83258146374831
"3922",0.34,21,19.15,6.37672694789863,1.74571553072665
"3923",0.73,5,16.33,7.87283617502572,3.26499576048175
"3924",0.52,16,20.58,6.6631326959908,1.3297240096315
"3926",0.69,15,16.87,7.83715965000168,2.31055326264322
"3928",0.64,19,13.29,8.20303024171486,1.9213246735827
"3930",0.25,14,47.78,10.9336068447589,5.45745558788633
"3932",0.84,28,65.28,14.3550280063135,7.62303570217654
"3934",0.37,29,31.69,9.81956231759837,4.07702884001241
"3937",0.26,16,17.56,5.65248918026865,1.28093384546206
"3940",0.86,14,17.33,6.30261897574491,1.81156209652423
"3941",0.74,34,59.8,10.8244473672585,5.72827994625659
"3943",0.58,8,15.85,5.03043792139244,1.59330853050422
"3944",0.12,26,99.8,9.48113057675775,4.00569548129078
"3945",0.63,13,67.78,10.5220728117692,3.93671561801852
"3946",0.47,19,13.4,8.34806422840827,1.72988406550997
"3948",0.23,20,92.25,9.3852176218809,1.96290772542388
"3949",0.52,13,51.37,11.3768651630628,5.80196730656493
"3950",0.33,31,21.77,7.8995244720322,1.80170980008122
"3952",0.39,27,21.36,6.22851100359118,1.33500106673234
"3953",0.74,8,21.47,6.94505106372583,2.05668455455722
"3955",0.67,42,93.86,10.1717574214664,3.80599560078262
"3956",0.38,5,17.55,3.04452243772342,1.47704872438835
"3957",0.5,48,23.89,7.21007962817079,2.287471455184
"3959",0.46,12,17.35,6.77992190747225,1.5993875765806
"3960",0.68,9,15.84,5.54907608489522,1.18478998490916
"3961",0.38,12,24.3,7.56060116276856,1.51292701205326
"3962",0.23,22,88.98,8.81284343351719,1.73518911773966
"3963",0.35,21,98.8,12.2075116097244,6.11767860824222
"3964",0.11,16,11.92,5.65599181081985,1.09861228866811
"3965",0.45,36,18.2,7.12528309151071,1.31908561142644
"3966",0.14,8,24.74,4.71849887129509,1.9387416595767
"3967",0.22,27,82.5,10.1194856356895,4.50766760462685
"3968",0.13,12,19.64,7.73892375743946,2.08318452795867
"3969",0.78,13,11.53,4.71849887129509,1.80005827204275
"3970",0.26,18,16.78,5.4249500174814,1.81807677754543
"3971",0.3,5,18.31,4.60517018598809,1.78339121955754
"3972",0.81,10,12.25,7.25134498337221,1.86562931779451
"3973",0.56,5,17.56,3.55534806148941,1.42310833424261
"3974",0.58,16,14.15,6.49223983502047,1.70474809223843
"3975",0.1,28,17.11,6.03548143252476,1.83098018238134
"3976",0.05,24,18.83,6.71417052990947,1.64093657949347
"3977",0.81,28,23.4,5.5834963087817,1.11185751541813
"3980",0.81,24,82.08,13.5237562050223,7.64939257870251
"3981",0.39,15,24.38,6.84054652928869,1.36609165380237
"3982",0.49,13,24.5,6.83087423464618,1.73165554515835
"3983",0.95,13,69.07,10.3777321760391,3.93808053974744
"3984",0.06,33,73.48,13.5881292901999,7.05553714950135
"3985",0.11,36,14.49,4.68213122712422,1.81156209652423
"3986",0.4,10,11.5,5.37527840768417,1.73165554515835
"3987",0.14,34,10.14,7.81197342962202,1.64287268852034
"3989",0.69,17,13.01,6.86797440897029,1.59127394180643
"3990",0.37,17,47.78,11.0862265058537,4.94712735283987
"3992",0.64,21,18.46,6.85856503479136,1.82776990675109
"3993",0.18,8,10.94,6.01615715969835,1.64287268852034
"3995",0.59,12,58.25,11.1850323224569,5.37920587028138
"3996",0.35,21,24.09,7.37775890822787,1.47247205736094
"3998",0.43,19,66.55,11.4891039728442,5.29866730531232
"4002",0.77,4,10.52,3.52636052461616,1.93441576962958
"4004",0.26,36,86.28,11.3938152990659,4.82012026227377
"4005",0.58,22,23.43,5.84354441703136,1.65057985576528
"4006",0.93,28,62.67,9.0267780457461,4.58394654953646
"4007",0.04,18,37.48,10.774404278522,5.03863949050585
"4008",0.64,7,20.75,4.78749174278205,1.26129787094521
"4009",0.32,11,28.37,9.69486308732112,2.6159349121944
"4010",0.65,15,20.44,7.1777824161952,1.82776990675109
"4011",0.35,25,86.34,9.50962981746968,3.81352775867905
"4016",0.12,36,20.02,6.46769872610435,1.53686721959926
"4018",0.89,18,61.43,8.78523362361273,2.37397508908072
"4019",0.79,24,57.37,13.6996461805055,8.46032226565939
"4022",0.11,12,53.71,8.51939077495972,2.29051251175978
"4023",0.68,10,13.92,8.22523532410167,1.62727783056243
"4024",0.52,17,32.27,11.6502147877221,5.67969467912711
"4025",0.57,26,91.66,13.728179857269,7.24112270064987
"4026",0.51,7,11.5,4.4188406077966,1.92716410623426
"4027",0.51,26,95.78,9.06543020018037,2.78932292123095
"4028",0.85,22,81.8,8.93721845085573,2.38600670113312
"4029",0.21,4,24.29,5.71042701737487,1.66770682055808
"4031",0.48,20,29.83,13.5913152036992,7.14149845526296
"4032",0.62,23,63.22,8.80086724247048,2.53290284805626
"4033",0.14,38,68.06,14.1098355175042,7.7396290835514
"4034",0.79,40,36.32,11.3030682579818,5.72837752151158
"4035",0.6,41,60.5,13.8112073122694,7.24540539306182
"4037",0.16,44,10.86,7.10167597161944,1.34807314829969
"4038",0.9,20,22.41,8.05356916913454,1.8531680973567
"4039",0.4,18,22.63,7.49665243816828,1.92424865227413
"4040",0.17,4,10.74,6.35957386867238,1.46093790411566
"4041",0.02,12,66.91,10.2381009196723,3.29175447028077
"4042",0.02,30,42.73,13.8546822314536,7.68796966830642
"4044",0.75,46,14.74,7.19218205871325,1.25561603747777
"4046",0.08,9,20.78,5.62762111369064,1.54543258245819
"4047",0.34,31,29.47,9.2771575450135,2.98870765861703
"4048",0.56,40,36.01,14.0433964466001,8.17655749963154
"4049",0.54,29,62.07,12.5051248325443,7.63980100542044
"4050",0.2,24,11.92,5.73979291217923,1.73518911773966
"4051",0.42,37,18.45,5.97888576490112,1.69193913394584
"4055",0.15,25,15.45,6.91869521902047,1.14422279992016
"4056",0.6,16,46.04,8.95751051029161,3.1540172525197
"4057",0.37,44,14.24,7.32712329225929,2.30757263450508
"4058",0.64,43,62.35,9.16732848138289,1.8213182714696
"4060",0.4,3,22.44,2.39789527279837,1.64865862558738
"4061",0.21,31,92.58,13.4621216377026,7.96125861948329
"4062",0.97,23,46.42,11.4734151098748,6.35208918074299
"4063",0.42,4,11.36,6.98100574072173,1.17865499634165
"4064",0.6,27,74.15,10.2935344079159,4.82799368609138
"4066",0.47,11,18.12,7.48661331313996,1.7263316639056
"4067",0.56,12,23.7,5.17614973257383,1.43270073393405
"4068",0.38,30,15.92,7.82003798945875,1.7227665977411
"4069",0.35,29,86.46,11.0385924775633,5.08487659069521
"4071",0.31,28,71.33,13.165164212727,7.41196707955761
"4072",0.38,16,81.79,10.4917740924799,4.8390558338342
"4073",0.01,6,24.04,3.25809653802148,1.80828877117927
"4074",0.3,24,11.71,5.95064255258773,1.56234630490025
"4075",0.67,44,14.33,7.53047999524554,1.50629715351459
"4080",0.97,37,21.43,7.93522953981691,2.15640258281596
"4082",0.2,13,12.78,6.32793678372919,1.72988406550997
"4083",0.33,26,33.62,14.1250028000734,7.44393865993444
"4084",0.98,21,12.58,6.75693238924755,1.63119940421561
"4085",0.73,33,36.43,10.1951865463458,5.5163277657505
"4087",0.56,24,22.68,7.71154897962915,2.61520365073586
"4088",0.71,9,17.43,4.85203026391962,1.14740245283754
"4089",0.17,45,54.66,15.0529695877299,8.64695749747152
"4091",0.87,28,64.55,14.1627623430702,9.41101906740633
"4092",0.81,19,17.23,6.00141487796115,1.88251383249652
"4093",0.6,24,20.62,8.14089846060785,2.04898233419513
"4094",0.42,13,99.95,10.85435360905,4.46395218407255
"4098",0.08,9,23.57,3.68887945411394,1.88858365386359
"4099",0.05,28,17.42,8.34260168068419,1.7561322915849
"4100",0.5,30,13.94,6.37842618365159,1.19392246847243
"4101",0.82,16,59.84,11.6244221159839,6.42402588087785
"4103",0.29,26,97.4,12.3307562617649,6.64891978108794
"4105",0.39,5,19.53,5.83773044716594,1.5830939370945
"4106",0.17,36,87.81,14.0992629192052,8.21796741269597
"4107",0.05,32,89.24,12.6311737003774,5.06474461974329
"4108",0.19,19,11.99,8.36497397843873,1.76985463384001
"4109",0.4,15,24.51,6.72142570079064,1.61938824328727
"4111",0.43,18,98.12,9.33344256911017,3.78940329188024
"4112",0.67,22,12.51,7.37963215260955,1.85785927093258
"4114",0.73,30,91.59,13.8055450669962,8.03794375108499
"4115",0.32,12,11.4,6.38856140554563,1.68082790852077
"4116",0.2,13,74.79,11.4285868765332,5.2816288852618
"4118",0.99,10,11.82,6.87832646829133,1.6752256529721
"4119",0.56,22,23.55,6.27852142416584,1.44456326924387
"4120",0.33,14,24.88,5.98645200528444,1.19694818938897
"4121",0.76,9,16.26,5.38449506278909,1.70474809223843
"4122",0.52,20,25.93,11.6371764273081,4.85763950268413
"4123",0.36,9,18.93,5.54517744447956,1.78842056796254
"4126",0.63,27,15.38,6.35957386867238,1.23547147138531
"4127",0.25,4,18.32,1.79175946922805,1.53255686809814
"4128",0.61,28,51.39,8.68996933536666,2.97654945413722
"4130",0.41,19,89.66,8.94233019932187,2.21484617868604
"4131",0.82,27,31.22,10.2544612753551,4.17730608293645
"4132",0.12,6,16.69,7.79152281915073,1.4655675420144
"4133",0.86,11,14.64,6.01126717440416,1.88555334851442
"4135",0.07,10,32.3,9.43572141823058,2.94443897916644
"4138",0.04,21,11.08,5.83773044716594,1.50407739677627
"4139",0.15,8,11.76,4.15888308335967,1.870262530716
"4141",0.87,24,21.92,6.89365635460264,1.77495235091167
"4142",0.32,16,16.07,5.19295685089021,1.90657514365664
"4143",0.03,29,27.18,8.58969988220299,1.85785927093258
"4144",0.11,42,11.89,7.14361760270412,1.63899671467564
"4145",0.19,6,10.1,3.87120101090789,1.55814461804655
"4147",0.98,26,23.98,5.37063802812766,1.79009141212736
"4149",0.02,28,10.23,7.05961762829138,1.77155676191054
"4150",0.48,17,67.04,8.74592112102435,2.87016905057865
"4151",0.15,3,24.8,2.83321334405622,1.76814960358892
"4152",0.53,30,14.62,6.73340189183736,1.78170913337455
"4154",0.89,26,14.29,8.46674164792014,2.76443053453832
"4155",0.36,20,98.76,12.6546164000034,6.23042239071655
"4156",1,29,93.7,13.0265812862674,7.96331739814637
"4157",0.9,32,84.82,13.0319571535283,7.44300811426909
"4158",0.93,25,19.43,6.08677472691231,1.40609698841607
"4161",0.88,12,10.93,4.30406509320417,1.7732559976635
"4162",0.85,6,19.3,8.49801037199946,3.21326008608257
"4163",0.02,34,20.12,7.66949525100769,1.21194097397511
"4164",0.31,7,11.76,7.9585769038139,1.22377543162212
"4167",0.16,6,11.49,7.65822752616135,1.9154509415706
"4168",0.34,22,10.45,6.15909538849193,1.45395300959371
"4169",0.94,28,19.47,8.18535022317869,2.82849635417808
"4170",0.94,15,13.75,5.91620206260743,1.68454538492091
"4173",0.63,43,44.22,9.94213117612833,4.29755747804743
"4174",0.15,22,40.88,13.2228998761802,7.77229787620248
"4175",0.72,30,10.55,6.42486902390539,1.25846098961001
"4176",0.8,16,10.43,7.88683299895506,2.71667952780026
"4177",0.59,4,21.66,3.85014760171006,1.49290409617815
"4178",0.15,12,10.55,7.5999019592085,2.03077636969855
"4179",0.6,34,21.05,6.03787091992214,1.89911798754855
"4180",0.76,5,16.63,7.84109976542212,2.64191039859766
"4181",0.72,25,21.13,6.01126717440416,1.62334081760309
"4183",0.58,7,24.64,4.48863636973214,1.78842056796254
"4184",0.24,14,10.1,6.28785856016178,1.40854497005471
"4185",0.74,33,30.75,13.39746616132,6.74819666929304
"4186",0.65,10,12.69,6.90775527898214,2.08193842187842
"4187",0.3,3,19.46,3.49650756146648,1.57069708411767
"4188",0.19,28,85.87,9.57157490517093,4.07855387631578
"4189",0.68,3,14.35,3.49650756146648,1.81482474215905
"4190",0.37,7,16.48,6.73815249459596,1.7404661748405
"4191",0.65,21,23.76,4.29045944114839,1.39128190263093
"4192",0.05,8,17.61,4.34380542185368,1.37624402526639
"4193",0.61,33,16.13,6.60123011872888,1.54329810992956
"4196",0.36,23,23.16,7.84502441724148,2.43361335540045
"4198",0.76,17,12.8,5.80814248998044,1.25846098961001
"4199",0.49,15,20.68,5.41610040220442,1.80664808172181
"4201",0.59,22,26.53,9.99551963798262,4.74849100543231
"4202",0,37,65.27,14.6869850790462,7.60428672644523
"4204",0.44,11,20.78,5.01727983681492,1.30019166206648
"4206",0.78,11,84.96,10.6552101980003,5.30757438781071
"4207",0.29,19,62.09,11.4719472082417,5.08623738758981
"4208",0.56,35,23.99,7.95647679803678,1.45161382724053
"4209",0.45,20,17.27,6.91473089271856,1.68639895357023
"4211",0.23,18,20.21,8.03592636989179,2.56186769092413
"4212",0.86,55,57.18,13.293605449424,7.16586434909155
"4213",0.77,16,57.25,10.4583779074642,4.26815780351437
"4214",0.49,26,44.32,8.93485034028976,2.54631527791664
"4215",0.33,55,34.28,11.1691526438153,5.64858683918825
"4217",0.44,14,12.76,6.59167373200866,1.16002091679675
"4219",0.24,3,15.7,2.30258509299405,1.8099267731835
"4221",0.13,29,15.98,7.67740043051481,1.26694760348732
"4222",0.12,16,13.16,6.46146817635372,1.23547147138531
"4223",0.07,40,43.58,9.60884799951685,3.62273965160939
"4225",0.21,23,32.9,12.5493750746181,6.52263676783888
"4226",0.57,14,10,7.73892375743946,1.94304891677428
"4228",0.75,19,21.47,6.4377516497364,1.77495235091167
"4229",0.49,6,11.44,4.35670882668959,1.37371557891303
"4230",0.41,32,76.09,9.74055677353411,4.42855233211082
"4232",0.56,44,18.2,6.53813982376767,1.47247205736094
"4233",0.22,12,40.28,10.3061821596816,4.34367554328996
"4237",0.85,15,19.76,7.94944442025063,2.59450815970308
"4239",0.87,7,20.52,5.71373280550937,1.44456326924387
"4240",0.05,14,45.52,10.0922466769885,4.21847776320321
"4245",0.82,19,41.72,9.37016066342362,3.31127267413417
"4246",0.15,25,50.65,12.082994993095,4.65129012160164
"4247",0.94,10,47.57,9.52777540257731,3.08282698040492
"4248",0.35,35,66.97,11.170899836775,4.54669325622912
"4249",0.84,5,18.82,3.55534806148941,1.3297240096315
"4250",0.12,9,10.83,5.17048399503815,1.9139771019523
"4251",0.55,12,15.76,7.84658997529119,1.56234630490025
"4252",0.14,23,12.74,6.06842558824411,1.92570744173779
"4253",0.08,12,15.2,7.13727843726039,1.49065437644413
"4255",0.41,29,81.41,9.27209376825166,3.90821576708519
"4256",0.57,48,12.04,8.3790798892866,3.51005178657424
"4257",0.35,23,73.06,8.91489490890657,2.75874331541773
"4258",0.7,45,42.83,14.5795974470269,9.59783361591819
"4259",0.09,38,80.4,14.3708738884339,7.9308247204016
"4260",0.36,11,32.41,10.022247888257,4.26436859120565
"4261",0.18,46,18.71,7.10002716662926,1.1314021114911
"4263",0.18,10,20.29,8.51398806046729,2.49979526228175
"4264",0.27,20,44.61,9.679718805828,3.83902211254366
"4268",0.4,33,12.15,7.41758040241454,1.95302761682418
"4270",0.38,6,14.37,7.27100853828099,1.63119940421561
"4271",0.8,3,20.49,2.07944154167984,1.11841491596429
"4272",0.06,17,71.1,9.46800128531595,2.71204222237175
"4274",0.68,23,23.34,7.85476918349913,3.06385810260159
"4276",0.5,21,20.11,6.1463292576689,1.49514876603197
"4277",0.48,24,13.89,6.26909628370626,1.77664583141801
"4278",0.61,10,22.28,6.61606518513282,1.17865499634165
"4279",0.77,24,13.16,5.28320372873799,1.65057985576528
"4280",0.8,31,44.84,8.9001399880938,2.48657192910706
"4281",0.4,26,21.77,6.46614472423762,1.76473079684014
"4282",0.31,14,10.67,5.50533153593236,1.94017947434633
"4283",0.66,12,77.81,11.504550492588,5.97853127169608
"4285",0.02,8,20.92,2.99573227355399,1.19088756477728
"4286",0.02,24,15.8,5.40267738187228,1.54756250871601
"4287",0.34,34,79.49,11.2501701240423,4.42052593382449
"4288",0.17,24,84.17,11.3009567420308,4.61779021734419
"4289",0.57,25,18.69,7.09920174355309,1.73695123273306
"4290",0.06,23,22.79,5.28826703069454,1.90061387414014
"4291",0.3,4,22.58,2.99573227355399,1.6467336971778
"4292",0.37,20,67.13,9.08783369748339,3.70990682130601
"4293",0.07,13,33.81,11.6906447810153,4.51535488166573
"4298",0.24,12,19.7,6.75576892198425,1.34025042261848
"4299",0.12,20,63.27,11.4070314737063,4.40182926197006
"4300",0.13,28,14.07,6.04973345523196,1.4655675420144
"4305",0.42,15,76.37,11.4844951257747,3.57822718401034
"4307",0.2,21,24.42,8.44762872803033,1.68639895357023
"4308",0.04,37,31.59,14.2513186268008,7.3384006856206
"4309",0.31,15,16.75,6.96318998587024,1.84371920815877
"4310",0.14,16,17.01,7.82244472948932,2.0360119837525
"4311",0.8,8,87.01,9.34189481171648,3.77459832951647
"4312",0.95,15,20.54,5.65248918026865,1.11841491596429
"4314",0.35,6,11.09,5.65948221575962,1.45861502269952
"4316",0.31,20,15.93,4.89034912822175,1.23837423104327
"4317",0.01,31,18.18,6.86066367144829,1.39376637595859
"4318",1,12,15.62,4.70953020131233,1.94304891677428
"4320",0.96,30,52.17,11.053109762112,5.91752194589512
"4321",0.1,18,19.69,7.94307271727793,1.83418018511201
"4322",0.23,20,68.37,9.48189306249808,4.09150720740194
"4323",0.12,20,13.02,7.97831096986772,2.03470564783844
"4324",0.31,9,17.84,5.39362754635236,1.93296963777958
"4326",0.3,16,18.6,8.06683531441734,2.06559613485778
"4328",0.55,30,16.85,5.78382518232974,1.9213246735827
"4329",0.61,17,15.25,5.90536184805457,1.53471436623816
"4330",0.73,23,24.65,7.95402108727804,2.91235066461494
"4333",0.1,27,69.89,10.7750946767836,4.20140363451551
"4336",0.11,7,12.44,8.4189186221479,1.15688119679209
"4339",0.36,33,66.72,11.7529811957484,5.55524379582982
"4340",0.61,7,14.08,5.75574221358691,1.72988406550997
"4342",0.2,23,18.39,5.63478960316925,1.6467336971778
"4344",0.28,10,17.67,5.91620206260743,1.1999647829284
"4345",0.73,26,98.19,11.9262926029742,5.68402184647805
"4348",0.03,12,23.17,6.50279004591562,1.708377860289
"4349",0.36,9,69.32,9.29615102838929,3.66509892544853
"4350",0.32,44,99.4,15.1992183267366,8.86729638865327
"4351",0.61,48,21.91,7.40549566319947,1.70656462316482
"4353",0.07,21,37.52,11.7174731805223,4.34691745756031
"4354",0.2,12,45,10.9153793309997,5.06537597275372
"4356",0.39,11,15.59,7.40123126441302,1.75267208052001
"4357",0.42,57,86.43,10.2260057398234,3.21366225781531
"4358",0.6,36,10.47,7.08506429395255,2.14124194258528
"4359",0.46,4,21.83,4.57471097850338,1.4747630091075
"4360",0.07,17,10.18,5.71042701737487,1.56234630490025
"4361",0.09,29,14.65,7.26473017792987,1.90359895098359
"4363",0.06,9,21.82,4.59511985013459,1.33500106673234
"4364",0.67,8,11.57,6.57368016696065,1.2947271675944
"4366",0.26,4,11.52,4.31748811353631,1.92570744173779
"4368",0.27,11,57.9,10.2989359942576,4.01638302075239
"4369",0.04,21,18.45,8.09376775793108,1.80828877117927
"4370",0.81,35,13.23,6.9782137426307,1.79175946922805
"4372",0.32,19,11.09,7.46851327149634,1.93441576962958
"4374",1,13,19.36,4.87519732320115,1.3787660946991
"4375",0.12,30,63.51,10.1183569673981,3.61145830714535
"4376",0.73,19,41.01,8.9677591267695,3.01406323023871
"4377",0.93,28,66.82,12.6444307969404,6.66205932319742
"4378",0.32,32,69.59,14.6453789756809,7.42240956406161
"4379",0.27,37,27.13,9.88852618739597,4.02481583290327
"4381",0.13,28,64.92,12.8423425491981,7.09430123376253
"4382",0.54,24,79.99,11.5763227101,6.52713886884336
"4384",0.5,7,11.27,4.969813299576,1.90805992492422
"4385",0.3,29,28.17,13.3556346695762,6.69846532195646
"4386",0.62,31,19.05,7.91169052070834,2.21920348405499
"4389",0.47,16,23.5,5.98896141688986,1.49738840862548
"4390",0.23,40,20.18,7.66293785046154,1.9154509415706
"4391",0.94,13,19.19,5.05624580534831,1.40118297361364
"4392",0.71,25,11.11,7.34794382314869,1.68082790852077
"4393",0.3,32,94.87,13.2998047119283,7.15400579616925
"4394",0.51,25,47.52,12.7986810007115,6.42708698380667
"4396",0.02,16,84.75,8.72013403541293,1.6752256529721
"4397",0.6,25,31.69,11.5039654435987,6.14407833223166
"4398",0.65,28,44.32,14.9803003364268,7.87317135694123
"4399",0.32,10,32.23,9.28191657046541,2.8136106967627
"4400",0.93,10,16.28,4.58496747867057,1.43508452528932
"4402",0.76,14,11.44,7.80302664363222,1.85941811770187
"4404",0.61,16,22.15,6.10255859461357,1.86408013080768
"4405",0.42,5,24,4.57471097850338,1.61143591509677
"4406",0.23,15,88.2,10.4599268722625,4.38651653994673
"4407",0.08,41,73.55,9.30346634996567,3.31200180285768
